0,1,2,3,4,5
0.7853520276525886,0.01371753883429898,0.7115853302675782,0.22845645582208082,0.4862032362228894,0.5047477362655043
0.1420992952704,0.7894917042436241,0.9056377357784028,0.06611062484080531,0.09144903338796151,0.10271198545110477
0.37792426637236043,0.09255042552200185,0.565326680879726,0.00017655234809256124,0.7388979990051505,0.03856184645892566
0.5628548157540058,0.16663491034350708,0.8135418846015378,0.1659819115810322,0.441455995623096,0.356342290808026
0.7802404504862808,0.06548241933511278,0.3126962520133916,0.056479872181169045,0.47052652144335805,0.1189478060503322
0.5743564668929967,0.07844757758358517,0.9440369304038447,0.04941191194674106,0.7828528918112733,0.16564923847277632
0.9093837218920021,0.046430910832740556,0.8238495472377472,0.050616341856575715,0.054922613926732367,0.866937035567476
0.14427781990780364,0.15416515600384412,0.9619467997405948,0.03641078380472707,0.5064028679444195,0.19353227703877082
0.3920147098148882,0.5206729700174509,0.9362842799197459,0.04985935076574125,0.2967462621257765,0.4845364204294735
0.983655154947102,0.0032379252686448156,0.7725845907441694,0.1959993970601662,0.28864688291004725,0.35322322275356177
0.831931362450254,0.13327898602064567,0.9009723152681275,0.007106450051193066,0.03376239383387669,0.909346853314673
0.01912469166236075,0.621690828811975,0.8288269887761992,0.07277946765241745,0.20759422481719247,0.1821971749724454
0.7621134979197479,0.0008323379625325125,0.15893955643067725,0.6722998227730728,0.2717132467601143,0.4965748579597079
0.4992150527579242,0.4678412500121583,0.9576333841487115,0.024075433111423208,0.7077571615353014,0.1677928318068423
0.4035171709710572,0.06425199435882957,0.03276242902208637,0.6299490372433538,0.1573906519425342,0.3814848675071984
0.3288913433231002,0.4665547301537626,0.5469523897295325,0.10368054342212259,0.6330019833010729,0.028941391029351067
0.8907841069336517,0.10041081077912184,0.6732933749293277,0.04024144604913112,0.6669374673518246,0.05980453225530911
0.6552801760737245,0.17057654109483517,0.43393158341611393,0.2962827096086509,0.42308419931759667,0.16213464921732515
0.6404530463934068,0.30083681889820163,0.9352339748211687,0.015512378867664465,0.12806083561323167,0.10107387116228556
0.2435464235552285,0.32375261806393757,0.031159278932429202,0.6148665863018911,0.544631056242669,0.14361286677990043
0.9833846597977218,0.0017506787266287553,0.6727502456047332,0.03450710042688831,0.09211889276774787,0.005342780892811326
0.18352056274191297,0.513650999286009,0.6634391795953932,0.1672616264292865,0.24708569542350856,0.15689919874246425
0.051286854984083696,0.8132663502300349,0.8257283058992098,0.07486505182072109,0.1223736478568126,0.41683423492828475
0.18626900318064787,0.17516689227792656,0.5107687609407597,0.02421904543878075,0.6188858567868121,0.09178819185990153
0.071592724671376,0.46222948983559364,0.3503411764433919,0.34226255847507603,0.5077613511267092,0.3386350347620748
0.34763070393141293,0.22717112347439827,0.7553905117357471,0.11097239353145948,0.8125816798806482,0.04115072234592347
0.4833221008833015,0.4597115064075525,0.13250827649573782,0.3531364062892595,0.6399557671888182,0.30410518948368104
0.6607917025993792,0.20350206218614775,0.6222317279237283,0.1093507929912266,0.7979111931599395,0.05957951130661015
0.17877384863210388,0.46268111479100615,0.8975462800351242,0.0012974474740392406,0.14810257629693946,0.5898342096267649
0.1426812681697165,0.42036334615049087,0.06032628405827445,0.8314838727750105,0.5725350135284795,0.0832329927949315
0.8301261602987184,0.09780514369625559,0.6798686490631789,0.17839038337263913,0.9597846500625999,0.03388913688072831
0.9203901427066621,0.07148970511742787,0.16532314079513155,0.42543108945849756,0.5536740556965778,0.07590671757300257
0.43720333230968456,0.017436666054005734,0.026203996964400678,0.15016068386062792,0.24807188640600086,0.10315770257112392
0.32589932975343017,0.39779113301472585,0.6316029917644369,0.07789376584600055,0.9347187508425719,0.04600382358916952
0.70776637779837,0.11348060333085062,0.02725694479168217,0.9061939769642091,0.5559786546514914,0.30244332829175485
0.7709372830284831,0.1631783429943937,0.42490954550423043,0.32951014439918375,0.17900022994925946,0.07704194498433177
0.7790760627501838,0.13579307762253034,0.7218860115235669,0.14633263854352166,0.30172463318673537,0.6842210003455466
0.5503525255540956,0.27663614677833637,0.18052190044763017,0.6583127954286033,0.07118750688556397,0.3739955989987286
0.821007695328698,0.07830349657909574,0.21271623532383177,0.37313778979286966,0.5548843442067903,0.34697781890140256
0.8641475142717271,0.03765633280097621,0.35225654607694834,0.6037897239876376,0.21747084906577774,0.1966002881018707
0.050108549462256846,0.10364610595427345,0.6496922859125762,0.3177015514325026,0.855777184873138,0.04304257371017159
0.8225333439879805,0.05947284871826568,0.7024076496949169,0.06425342918770607,0.8672073708721961,0.018162985826444385
0.3994066395737642,0.4938575089376213,0.2485093075169995,0.4880321966622799,0.48933403866423175,0.17570153782757383
0.24604259263492334,0.36167300899113086,0.48000646189373786,0.11965052465478455,0.7791542623543032,0.09844341962627454
0.4877377570924054,0.4854316722920913,0.8292922033612469,0.14689489401478292,0.92809324426129,0.029079255559473313
0.7965886483883154,0.15714636229425252,0.3721487360362159,0.5740459952544896,0.5895368337317475,0.09958121545417595
0.25678971302398734,0.609953440913054,0.5767344764746902,0.3343380925791102,0.5777573557160471,0.17341024651656486
0.5300463847577245,0.22924660498274796,0.0518979795228901,0.4259929268021258,0.46179258771842036,0.214583188879255
0.0992738906961298,0.23000265611154275,0.044484007748651466,0.05720537674425066,0.29480470445539764,0.45313458982473825
0.8627672060841759,0.016259482941925602,0.14490502451256437,0.16859507470236781,0.2257182275267865,0.2182893003528229
0.33815836195923943,0.23181020067854127,0.052310587981890144,0.18583661144074937,0.39989880878819184,0.5813524577149726
0.8342870441948338,0.05070861477951741,0.3562825607396898,0.3510313335332068,0.7117733839651195,0.10085859722756628
0.39037677147828354,0.4422641126796707,0.7844468198905931,0.05213289008082401,0.39039067661932136,0.45327858721067277
0.7112262918370429,0.28185698260642,0.6071688811112075,0.3733603617565357,0.9310129062555135,0.05479150581369543
0.5141517099815831,0.19208276143224212,0.2860121290061257,0.5062737224963666,0.07009354730501227,0.2864450605381724
0.7494146506800615,0.1372809520200266,0.9444423688880513,0.027021999181488194,0.33048503162757825,0.5389638198866343
0.030808987215533934,0.8377279152659411,0.19938670758076116,0.4325749371545169,0.6657850365123025,0.29463743099504086
0.23057119709026486,0.014808683698717637,0.527692127835508,0.22827434277233638,0.7099700258906061,0.20544706550988295
0.28960206668002564,0.5461131038959441,0.4200068583802372,0.046241747159103334,0.6294080792266499,0.006080546740559342
0.25002543388364284,0.6991753127379688,0.3945512465000445,0.532703294910262,0.9180723791265586,0.04240892711712721
0.6930914164462374,0.08128226009538715,0.29499216797569117,0.0484107883502941,0.43287083959834194,0.1482117320251833
0.4880169718829994,0.07796712238243114,0.5085954552090203,0.3680966540823394,0.35166004722502187,0.24371126632390577
0.22785393645454577,0.0475167046981669,0.4759032851521907,0.055605291799317495,0.44155009886859997,0.0980561172392752
0.15166281933308134,0.7519046424353113,0.011090763323337471,0.7113126598733907,0.34123055777131917,0.6310075857109904
0.09138015809551514,0.3390136817318841,0.7782571133550632,0.18277280083102143,0.899170274245094,0.03138806319660657
0.36850558753088813,0.621029774678765,0.5776559732428024,0.3444228514225041,0.2844572825738815,0.2965665304771197
0.9278012297008811,0.007901916512946217,0.8679525907291201,0.030599658498607567,0.3873962589468092,0.43849512312307826
0.12393303789067223,0.7149720972925332,0.9847775692122906,0.005094577138169663,0.1630756334697817,0.804646209249664
0.07903297940680631,0.09465478616841198,0.19217621225284465,0.0605752167860706,0.7918937776533181,0.13086062307759816
0.6930330560072508,0.010198063106799146,0.18885609655705227,0.6659527208744842,0.9857645639308861,0.005503930501320135
0.28522022825088844,0.6054507804809618,0.028109995213589034,0.8377951676891627,0.4231681093193652,0.5659302559266729
0.43305672368629533,0.24944853772255743,0.8388533130391186,0.1565679151843901,0.70833470123589,0.09514737046549025
0.9995908209341801,0.00012131837720715517,0.961369179589971,0.02419484570633296,0.30135244734048916,0.5266635051800193
0.2641897553037953,0.1609612770602122,0.9986337263194326,0.0011698726518474224,0.820509626930991,0.08327001507782483
0.7757178590768156,0.17296951184856096,0.4190047913427586,0.5291654763061918,0.3049329928145378,0.43247043720772066
0.7598896749261281,0.08474237276176554,0.8212266118165065,0.17396088940073592,0.5794934133089281,0.13119974690467942
0.25291650331350346,0.12783726143711288,0.43346203070184297,0.040192239630459724,0.5303423903143514,0.03296543193625878
0.2341239865852054,0.454035581270641,0.34208944279376885,0.19990698797146775,0.8752379069395997,0.0013266379892648817
0.4065585400440952,0.40287505977370913,0.673937140114879,0.26887427890387544,0.24688989408690443,0.28235379387739273
0.8503971099856312,0.005835004520232799,0.4632976134410308,0.11840379262222435,0.03294737566014627,0.6086762643961403
0.7053722417290649,0.23309211885812284,0.38805916196261403,0.07929540952871854,0.2216469682190132,0.12450752457528468
0.8221061867979539,0.06331752896287599,0.7170103627197664,0.22299386155524023,0.7793424765349702,0.21630788129153297
0.08546360638110262,0.2852489256437983,0.8670842609228908,0.07988326321584424,0.16876452540707476,0.8044996372618469
0.8975522230630677,0.029668749415916296,0.17219162331240445,0.4913615821601271,0.11940716294039144,0.10434503433140485
0.1825759710784386,0.4760068776962823,0.4241630139192074,0.13463232604002473,0.35809934044605674,0.3048371681117774
0.6294538794119585,0.01067830838916738,0.984227665341514,0.012131257225330098,0.5689471698696549,0.34884758869068827
0.9275232555174439,0.05653256611096904,0.9114655074231416,0.08162979761735896,0.6169780375488594,0.17855874365176574
0.11181785991178483,0.6319180751602971,0.5091099497878283,0.30064963559335245,0.9617894016526634,0.012974547068444895
0.6649435511434286,0.13658260033545186,0.7978088218284547,0.13057488374860177,0.8404189825078269,0.1189068396991035
0.9526406827898322,0.0018179124670638803,0.536510792854868,0.1740140016958739,0.5838112749570485,0.092051864482006
0.041928006932286266,0.5549525086083539,0.08262990005738224,0.8019877132370122,0.7040418456692601,0.1510514990003471
0.1758809746547514,0.15332284253884423,0.03758770153901314,0.2806986922097667,0.897671958329199,0.09377203397460404
0.044714400027948686,0.1863958557776049,0.7302966072309721,0.22606110428415882,0.1727739988396657,0.4248905978275175
0.34804692747285426,0.1638960438256114,0.953639975310887,0.029367793408776148,0.3656112936028436,0.5893386998595405
0.574296767778245,0.30187361866935847,0.3201864512098296,0.6525846916183452,0.5567430276153493,0.43842083367289375
0.8069300465239836,0.04734163931660603,0.4563033747321358,0.2632628752391559,0.6601803286395018,0.0720041726690187
0.3946474787036358,0.5677995439822061,0.39680247621250386,0.1636217945927044,0.6192714219022151,0.012514523423047841
0.5033649390323912,0.20699889251141418,0.634753802927997,0.19207430228260725,0.5087211389396754,0.23706196798451928
0.3997051406011667,0.27030654691792,0.6663576408962492,0.019441898811180185,0.33910990724060963,0.013222988580132768
0.044181420313776476,0.9348564298966829,0.014890467109480832,0.4642727052759057,0.5918249965651385,0.12628374484650343
0.21671149904326126,0.44330974090880965,0.8418831385297448,0.05549239705298312,0.5521027488240794,0.1439475183776711
0.7734910151020615,0.04598290903596812,0.2908856162753398,0.14964881845621303,0.2201887567712798,0.16558636407600982
0.8249855916034006,0.01153529055515243,0.2985593749188419,0.4553896458564047,0.07682633890308033,0.6102630128105712
0.27321505133109736,0.49444384112566353,0.5538028288855469,0.045994958692028916,0.7086130543175275,0.15528598578093197
0.928502685103479,0.026673839502692243,0.6154107790401778,0.049863648165210245,0.6642542213704389,0.11338003992534662
0.018032109205536884,0.904531459550526,0.5854623789914413,0.4137738506978636,0.37166129841993667,0.15480242262341404
0.5599424335433815,0.097200694369557,0.5768997931436021,0.1938237805783155,0.7909399018034668,0.050731680549997604
0.2918996759616027,0.13368610623614338,0.5998051099477197,0.23181133075761054,0.238756217147307,0.6897128907741717
0.13888444130820632,0.5863862428326925,0.029333525081095102,0.7593296975258779,0.332674647390209,0.6227758620013111
0.003822498807284025,0.7035207147811935,0.593642542122367,0.08917664929604537,0.28496171334399023,0.379923941445075
0.7390846047271074,0.02072077744028576,0.11985808845850676,0.27230165286053015,0.8059604166275202,0.1905112362535207
0.9061658811790362,0.00047141758009719117,0.8154800522181989,0.16047082421969305,0.9510291180286643,0.014874065870487492
0.6702448160403808,0.2648172607495938,0.22320325540555463,0.4712254808023881,0.17869281410980176,0.48955897539355764
0.07240337174879219,0.09158365915245939,0.9475641688994502,0.036085771929996645,0.8318185641841731,0.04934352521287988
0.2421266712114959,0.6263975051214786,0.01390466816352487,0.030443721107353994,0.25646263033584715,0.13688846185889905
0.4344539724697931,0.45084482766823214,0.9715353556563443,0.02046882987903545,0.3119953074469237,0.15153739170358457
0.4632832348095318,0.3995758642253515,0.28904879752460544,0.14383448237127716,0.1325990803331305,0.2543417448574471
0.034337663247355654,0.3740019836698651,0.549087291866713,0.4241157408447923,0.879406887305473,0.08816428530646446
0.7267176050416335,0.2463415892599612,0.8368146226211628,0.00231816294627152,0.5642026245448654,0.014495995534767835
0.2660904971994804,0.10454214459488674,0.820197796531853,0.06384055853248455,0.26432603012700406,0.7017951989637417
0.20879187144057354,0.549508890481939,0.8654771411191358,0.10177341967243433,0.3908939650467974,0.19348362011837758
0.2962193002045955,0.4975928513081914,0.7151869185448669,0.01610024362925947,0.33944678770104375,0.4933578141791099
0.0876102053949751,0.8957636345467532,0.9368726079419976,0.006022480451002679,0.49325320754454116,0.30641334638714074
0.703847214946391,0.07935939044272274,0.5661036011997809,0.1045586292278759,0.7162579772711789,0.007301057441303671
0.6049133354109748,0.35474111337996805,0.760153131315004,0.09316496559270875,0.7244384551663611,0.17023623384049547
0.03166333086457984,0.8796245456840541,0.39069972267891095,0.21825243134623007,0.06831125556301898,0.6669408999789599
0.7139262373236038,0.24335577075540266,0.8447111547052327,0.016872927493838126,0.07532715250550359,0.9245045379665316
0.4520398485666125,0.16882984882661098,0.9549518499127899,0.03092790796190772,0.5021009361251478,0.004703082075308519
0.5810527198682207,0.10025297433378363,0.7055469062105354,0.237622236092605,0.11232174657754967,0.19036298172630528
0.9775607093346075,0.008946110760156048,0.6021917346570591,0.17770255931173382,0.5275707369713225,0.30525396959297046
0.21573139988711798,0.3874606539452502,0.4683419309201995,0.24026110274692214,0.18899526405047873,0.5562266238151686
0.8241944439828501,0.06474805736124874,0.8264320309258679,0.11300341145876319,0.2254232502106861,0.7419066248009732
0.5087451480882497,0.3308726782343029,0.27980139366794443,0.5128730025371135,0.5888937812288032,0.01040450480597426
0.4398803788925316,0.2773801104387603,0.3563790440456286,0.4037318792426641,0.7474863836333486,0.10464575603085571
0.9229921066580664,0.0007072081297779765,0.2749447681120042,0.40251406641700654,0.9931469041638824,0.004374613622969758
0.08346085238845524,0.6097924646837584,0.20332612408202577,0.4697471187296037,0.4995342982495645,0.2616410384944689
0.957905443099486,0.01175816029785193,0.9330316949685155,0.01801437543183287,0.9776506349031183,0.004757443739998809
0.11337544167886959,0.8235644505917075,0.1543172332490509,0.5680053193305578,0.14113464375652884,0.15750557252944053
0.9119784438080892,0.06182173626512404,0.7201330044912445,0.046658664366078836,0.6695091550122776,0.008098699153183102
0.8318123549065431,0.1634822405529151,0.15930759516820048,0.3565553137725096,0.13987680830197757,0.3038967470550221
0.1094400428179082,0.1938012491217843,0.6326959366709226,0.05921509417839478,0.7266717256346783,0.19900174284105313
0.8802887347587113,0.04877555259313641,0.7312270182664964,0.26319003944410363,0.594936206815083,0.13272007585025059
0.24851943967503864,0.3392166144193242,0.5581383537732778,0.26071481357907134,0.19819304581314978,0.3121442002826983
0.7274034299249281,0.0654504027054587,0.56060238708578,0.1668901810796648,0.027799869071182925,0.4313709985412748
0.9464065048963584,0.04383893219913301,0.3789025748070035,0.2248966569307533,0.4849397186176867,0.11322061166867173
0.28446826472738274,0.01421179601700539,0.8531533608583525,0.07511690359510051,0.5095973316439353,0.19775976379246302
0.4902436755521099,0.2536977864022879,0.3885687730823685,0.13878000326017273,0.4554535630170552,0.3424972392665253
0.12274123140658089,0.34810419612628546,0.5234918127028625,0.23571996544763926,0.024350636124747083,0.9738261464304229
0.14798344317315804,0.8048577295624348,0.4231891147433301,0.13277488500839899,0.5513157828953453,0.3703940290610199
0.42975323887467753,0.3417798900826745,0.7591455723411015,0.120862048481558,0.5451051392062188,0.07009127921435097
0.0331080939425169,0.34175307225304247,0.36199878814251707,0.403942980239783,0.4202701955439153,0.4821638894516449
0.0390220974751363,0.4426706410449827,0.17770729017466325,0.3992852829617304,0.30562998078127057,0.3176860964522183
0.013208586065440175,0.503130397884082,0.9289323484366541,0.030758585322473612,0.7699670871344457,0.07445392236986804
0.8580864807941914,0.0080367434165194,0.045892196294299414,0.05333536259307393,0.0017282947146906036,0.6624667436580284
0.7724509892399081,0.032940477605812646,0.23979405586852198,0.7042791546674174,0.5228258098735716,0.3466341068040574
0.0021151541706770915,0.9068275312392329,0.20538253351246427,0.5601580124753417,0.4240430787664834,0.5625450025429622
0.31116974801999864,0.16774313101134541,0.0703241308603133,0.17524790167471563,0.6500631812037077,0.0737265157621044
0.526114887996003,0.2684365963644111,0.35725121245855407,0.18339717905083242,0.8416291612211161,0.15349034991066823
0.2604872792479497,0.6130835799598515,0.003702056778974061,0.9263291142467025,0.8535461163722854,0.10736135720390973
0.09235082611353695,0.23695209119157354,0.5189190505276658,0.002483191138102893,0.4281992335724134,0.0392348711091542
0.5138458323934073,0.480964995152669,0.03626698228637082,0.2906556864318463,0.5855744792401308,0.27071030608733154
0.06171624277592247,0.23138649070171455,0.11311932031803362,0.6915041333153346,0.7519045371789186,0.08674460741673881
0.8487736402990463,0.10129683083412049,0.2491598417084867,0.11377632073700494,0.0656416764219957,0.29337220374724887
0.4438875052464851,0.5449664798813396,0.7696365805101381,0.0779794893368661,0.03457984540456749,0.6505203142396733
0.8509146325544285,0.06561656766727515,0.1894571836900224,0.4889385614985653,0.7194632830359525,0.19956034425762315
0.5344844260955213,0.03320000244277179,0.1651676529871211,0.0420264962864349,0.7100090243338254,0.164800954270247
0.26710246968586215,0.4959644357283318,0.009556120906312415,0.09140645209478236,0.462736613567317,0.11397478859392512
0.6412237358046178,0.1095991296067725,0.14935317615816113,0.39586281543134766,0.38461752178033093,0.17545178636326092
0.15403152349037919,0.2747566194343004,0.5486477693516078,0.3287779073030559,0.30577427249838407,0.12659831341642175
0.11553318256711798,0.05946282730163244,0.29142707528011724,0.6943453076921176,0.32352070498818863,0.10898571845643185
0.8786718333657749,0.02974048496950093,0.8062126151936293,0.1312848096105023,0.6604260812843211,0.21126579357780417
0.5104710001847245,0.15712315378151626,0.3882755801209009,0.08013877548817515,0.011679384906711832,0.07201821465162582
0.8449649747701413,0.07877277402704402,0.7940104084129375,0.0339465041929691,0.706867550147275,0.25596636873873513
0.36884865515689924,0.3380595794102416,0.48586743628023954,0.13522784331735457,0.049310024340686875,0.04099123959814215
0.9655116613321618,0.019009974798013814,0.4068336058590156,0.21188130482569353,0.6097169691991321,0.22660849566434355
0.08620632111190052,0.7226644519946364,0.5868688325017279,0.28789384813708124,0.11678208636815124,0.4628979083018311
0.20918490766370534,0.10367107472481953,0.025608277059842477,0.1450172266836228,0.38216310789844166,0.33167581823517767
0.3949008755692265,0.38958667475294134,0.02613193186587104,0.4873287718614644,0.18295542801172704,0.25844077398878196
0.6995557473405482,0.10561021536657036,0.6378491808644999,0.24469269642202043,0.6296075087643985,0.271357266714071
0.5246715996384367,0.03169145374882652,0.2035547580252448,0.7888543874281795,0.44348460629802167,0.23671636782934236
0.1103735540370584,0.2708979111118296,0.9124096992020004,0.0029447677894233024,0.3992089293389185,0.19502293338516216
